,RespHOH_3,Rel1_1,Rel2_4,Education_3,Age_1,Gender_1,Rel3_2,RespHOH_1,Rounds,Rel1_4,subsidy,Education_1,Gender_3,country,Education_4,Rel2_2,envProduction,Education_2,Rel3_1,Rel3_3,Rel1_2,primary_farming_4,production,primary_farming_2,Rel2_3,Age_2,GameID,Gender_4,Rel2_1,Age_3,Gender_2,Rel1_3,Age_4,env,RespHOH_2,primary_farming_3,RespHOH_4,primary_farming_1,Rel3_4,Treatments
11932,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,3,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,11664.0,4.0,0.75,0.75,0.75,0.0,324.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G4
11933,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,4,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,11952.0,4.0,0.75,0.75,0.75,0.0,332.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G3
11934,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,4,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,8613.0,4.0,0.75,0.75,0.75,0.0,261.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,33.0,1.0,1.0,1.0,1,0.75,G2
11935,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,3,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,9112.0,4.0,0.75,0.75,0.75,0.0,268.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,34.0,1.0,1.0,1.0,1,0.75,G2
11936,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,5,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,10955.0,4.0,0.75,0.75,0.75,0.0,313.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,35.0,1.0,1.0,1.0,1,0.75,G4
11937,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,3,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,12456.0,4.0,0.75,0.75,0.75,0.0,346.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G1
11938,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,2,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,11340.0,4.0,0.75,0.75,0.75,0.0,324.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,35.0,1.0,1.0,1.0,1,0.75,G1
11939,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,3,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,10640.0,4.0,0.75,0.75,0.75,0.0,304.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,35.0,1.0,1.0,1.0,1,0.75,G3
11940,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,2,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,12456.0,4.0,0.75,0.75,0.75,0.0,346.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G4
11941,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,2,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,11304.0,4.0,0.75,0.75,0.75,0.0,314.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G2
11942,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,1,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,11628.0,4.0,0.75,0.75,0.75,0.0,323.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G2
11943,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,4,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,12744.0,4.0,0.75,0.75,0.75,0.0,354.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G4
11944,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,8,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,11916.0,4.0,0.75,0.75,0.75,0.0,331.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G1
11945,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,1,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,12600.0,4.0,0.75,0.75,0.75,0.0,350.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G3
11946,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,5,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,12564.0,4.0,0.75,0.75,0.75,0.0,349.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G3
11947,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,6,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,10500.0,4.0,0.75,0.75,0.75,0.0,300.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,35.0,1.0,1.0,1.0,1,0.75,G3
11948,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,8,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,12348.0,4.0,0.75,0.75,0.75,0.0,343.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G3
11949,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,7,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,12564.0,4.0,0.75,0.75,0.75,0.0,349.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G3
11950,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,8,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,8908.0,4.0,0.75,0.75,0.75,0.0,262.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,34.0,1.0,1.0,1.0,1,0.75,G4
11951,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,6,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,11916.0,4.0,0.75,0.75,0.75,0.0,331.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G4
11952,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,5,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,9248.0,4.0,0.75,0.75,0.75,0.0,272.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,34.0,1.0,1.0,1.0,1,0.75,G2
11953,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,7,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,12060.0,4.0,0.75,0.75,0.75,0.0,335.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G2
11954,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,7,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,12384.0,4.0,0.75,0.75,0.75,0.0,344.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G4
11955,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,8,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,11880.0,4.0,0.75,0.75,0.75,0.0,330.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G2
11956,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,6,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,11844.0,4.0,0.75,0.75,0.75,0.0,329.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G1
11957,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,5,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,12384.0,4.0,0.75,0.75,0.75,0.0,344.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G1
11958,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,6,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,12204.0,4.0,0.75,0.75,0.75,0.0,339.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G2
11959,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,2,0.75,1.0,3.0,0.0,vietnam,2.0,0.75,11808.0,4.0,0.75,0.75,0.75,0.0,328.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G3
11960,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,4,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,11952.0,4.0,0.75,0.75,0.75,0.0,332.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G1
11961,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,1,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,12672.0,4.0,0.75,0.75,0.75,0.0,352.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G1
11962,1.0,0.75,0.75,4.0,59.0,0.0,0.75,1.0,7,0.75,0.0,3.0,0.0,vietnam,2.0,0.75,11736.0,4.0,0.75,0.75,0.75,0.0,326.0,0.0,0.75,45.0,43,1.0,0.75,65.0,1.0,0.75,79.0,36.0,1.0,1.0,1.0,1,0.75,G1
11963,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,3,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12708.0,4.0,1.0,1.0,0.75,1.0,353.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G4
11964,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,6,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,10290.0,4.0,1.0,1.0,0.75,1.0,294.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,35.0,1.0,0.0,1.0,1,1.0,G2
11965,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,8,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12564.0,4.0,1.0,1.0,0.75,1.0,349.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G3
11966,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,7,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,11592.0,4.0,1.0,1.0,0.75,1.0,322.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G3
11967,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,2,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,11484.0,4.0,1.0,1.0,0.75,1.0,319.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G2
11968,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,4,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,11412.0,4.0,1.0,1.0,0.75,1.0,317.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G1
11969,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,2,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,11376.0,4.0,1.0,1.0,0.75,1.0,316.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G1
11970,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,2,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12996.0,4.0,1.0,1.0,0.75,1.0,361.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G4
11971,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,3,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,9240.0,4.0,1.0,1.0,0.75,1.0,264.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,35.0,1.0,0.0,1.0,1,1.0,G1
11972,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,6,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,11952.0,4.0,1.0,1.0,0.75,1.0,332.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G3
11973,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,6,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,13068.0,4.0,1.0,1.0,0.75,1.0,363.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G4
11974,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,5,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,10872.0,4.0,1.0,1.0,0.75,1.0,302.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G1
11975,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,5,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12384.0,4.0,1.0,1.0,0.75,1.0,344.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G3
11976,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,1,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12024.0,4.0,1.0,1.0,0.75,1.0,334.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G3
11977,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,2,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,11376.0,4.0,1.0,1.0,0.75,1.0,316.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G3
11978,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,1,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,9684.0,4.0,1.0,1.0,0.75,1.0,269.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G1
11979,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,7,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,11655.0,4.0,1.0,1.0,0.75,1.0,333.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,35.0,1.0,0.0,1.0,1,1.0,G1
11980,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,1,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12096.0,4.0,1.0,1.0,0.75,1.0,336.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G4
11981,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,1,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,12168.0,4.0,1.0,1.0,0.75,1.0,338.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G2
11982,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,7,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12240.0,4.0,1.0,1.0,0.75,1.0,340.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G4
11983,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,3,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,11592.0,4.0,1.0,1.0,0.75,1.0,322.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G3
11984,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,4,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12924.0,4.0,1.0,1.0,0.75,1.0,359.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G4
11985,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,4,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,10728.0,4.0,1.0,1.0,0.75,1.0,298.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G2
11986,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,3,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,12456.0,4.0,1.0,1.0,0.75,1.0,346.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G2
11987,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,5,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,12744.0,4.0,1.0,1.0,0.75,1.0,354.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G2
11988,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,4,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12780.0,4.0,1.0,1.0,0.75,1.0,355.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G3
11989,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,8,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12996.0,4.0,1.0,1.0,0.75,1.0,361.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G4
11990,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,6,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,9756.0,4.0,1.0,1.0,0.75,1.0,271.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G1
11991,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,7,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,12888.0,4.0,1.0,1.0,0.75,1.0,358.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G2
11992,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,5,1.0,1.0,4.0,1.0,vietnam,4.0,0.75,12348.0,4.0,1.0,1.0,0.75,1.0,343.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G4
11993,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,8,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,10692.0,4.0,1.0,1.0,0.75,1.0,297.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G1
11994,1.0,0.75,0.75,2.0,54.0,0.0,0.75,1.0,8,1.0,0.0,4.0,1.0,vietnam,4.0,0.75,10512.0,4.0,1.0,1.0,0.75,1.0,292.0,1.0,0.75,53.0,268,1.0,1.0,50.0,1.0,1.0,53.0,36.0,1.0,0.0,1.0,1,1.0,G2
11995,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,7,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,8250.0,5.0,0.75,0.5,0.75,0.0,250.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,33.0,1.0,0.0,1.0,1,0.5,G1
11996,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,5,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,9905.0,5.0,0.75,0.5,0.75,0.0,283.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,35.0,1.0,0.0,1.0,1,0.5,G1
11997,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,5,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,8785.0,5.0,0.75,0.5,0.75,0.0,251.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,35.0,1.0,0.0,1.0,1,0.5,G2
11998,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,4,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,10872.0,5.0,0.75,0.5,0.75,0.0,302.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G2
11999,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,8,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,12348.0,5.0,0.75,0.5,0.75,0.0,343.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G3
12000,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,4,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,11235.0,5.0,0.75,0.5,0.75,0.0,321.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,35.0,1.0,0.0,1.0,1,0.5,G4
12001,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,6,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,11484.0,5.0,0.75,0.5,0.75,0.0,319.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G2
12002,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,7,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,11556.0,5.0,0.75,0.5,0.75,0.0,321.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G4
12003,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,6,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,9554.0,5.0,0.75,0.5,0.75,0.0,281.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,34.0,1.0,0.0,1.0,1,0.5,G4
12004,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,1,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,9894.0,5.0,0.75,0.5,0.75,0.0,291.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,34.0,1.0,0.0,1.0,1,0.5,G3
12005,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,6,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,11160.0,5.0,0.75,0.5,0.75,0.0,310.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G3
12006,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,7,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,9520.0,5.0,0.75,0.5,0.75,0.0,280.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,34.0,1.0,0.0,1.0,1,0.5,G2
12007,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,3,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,10584.0,5.0,0.75,0.5,0.75,0.0,294.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G1
12008,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,1,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,10185.0,5.0,0.75,0.5,0.75,0.0,291.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,35.0,1.0,0.0,1.0,1,0.5,G2
12009,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,4,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,11952.0,5.0,0.75,0.5,0.75,0.0,332.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G1
12010,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,5,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,9928.0,5.0,0.75,0.5,0.75,0.0,292.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,34.0,1.0,0.0,1.0,1,0.5,G3
12011,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,3,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,10846.0,5.0,0.75,0.5,0.75,0.0,319.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,34.0,1.0,0.0,1.0,1,0.5,G2
12012,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,2,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,12420.0,5.0,0.75,0.5,0.75,0.0,345.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G2
12013,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,3,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,9684.0,5.0,0.75,0.5,0.75,0.0,269.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G4
12014,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,1,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,8613.0,5.0,0.75,0.5,0.75,0.0,261.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,33.0,1.0,0.0,1.0,1,0.5,G4
12015,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,4,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,11448.0,5.0,0.75,0.5,0.75,0.0,318.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G3
12016,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,2,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,8481.0,5.0,0.75,0.5,0.75,0.0,257.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,33.0,1.0,0.0,1.0,1,0.5,G4
12017,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,8,0.75,0.0,3.0,0.0,vietnam,4.0,0.5,9756.0,5.0,0.75,0.5,0.75,0.0,271.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,36.0,1.0,0.0,1.0,1,0.5,G2
12018,1.0,0.75,0.75,4.0,57.0,0.0,0.75,1.0,5,0.75,1.0,3.0,0.0,vietnam,4.0,0.5,10640.0,5.0,0.75,0.5,0.75,0.0,304.0,0.0,0.5,60.0,45,1.0,0.5,59.0,1.0,0.5,61.0,35.0,1.0,0.0,1.0,1,0.5,G4
